"259514517;40.4740628;-3.3914825;gpesquero;3584;3;32293981;2015-06-29T20:23:09Z"

"259719610;40.4940281;-3.3746276;carlosz22;718437;3;14294438;2012-12-16T15:23:19Z"

"260123007;40.3854272;-3.743855;sir-mapalot;475943;2;10659091;2012-02-12T00:58:47Z"

"260689085;40.3538211;-3.8396556;polkillas;42055;4;18673716;2013-11-02T12:14:46Z"

"261178290;40.1555357;-3.5093918;jamesks;2500;11;759537;2008-11-17T13:37:59Z"

"261998712;40.9810594;-3.6386605;walo;149606;2;6494850;2010-11-30T14:27:20Z"

"262279320;40.4498223;-3.8995732;sergionaranja;33103;1;339348;2008-05-05T09:23:42Z"

"262572569;40.5202992;-3.594041;sergionaranja;33103;2;700952;2009-02-28T18:43:56Z"

"262669738;39.9341665;-3.0709166;Cresques;971;1;356129;2008-05-07T18:29:56Z"

"262774192;39.9243571;-3.0949683;Cresques;971;1;361852;2008-05-08T08:54:24Z"

"263002625;40.4491023;-3.772205;sergionaranja;33103;2;10149646;2011-12-18T19:05:57Z"

"264073726;40.4913279;-3.8671961;robertoge;491515;3;10160334;2011-12-20T00:40:30Z"

"264510083;40.4642141;-3.8088245;sergionaranja;33103;2;9750142;2011-11-05T20:26:08Z"

"264659930;40.4288153;-3.9050568;sergionaranja;33103;1;454972;2008-05-15T12:59:19Z"

"265643311;40.435669;-3.9018369;sergionaranja;33103;1;475874;2008-05-18T21:11:28Z"

"266167566;40.3549461;-3.6918802;rafaerti;468314;5;51781556;2017-09-06T13:05:02Z"

"266170153;40.6783883;-3.6164326;mor;220932;3;30314866;2015-04-18T19:46:24Z"

"266172281;40.4078213;-3.6719466;mor;220932;3;25138161;2014-08-31T13:21:36Z"

"266740382;40.4688441;-3.7651258;sergionaranja;33103;2;9737885;2011-11-04T12:10:56Z"

"266857315;40.4566543;-3.7559455;sergionaranja;33103;2;765661;2008-11-18T08:44:35Z"

"267009508;40.4210266;-3.89682;robertoge;491515;2;19099559;2013-11-24T21:16:48Z"

"267941407;40.3459816;-3.8596871;robertoge;491515;3;17354242;2013-08-15T04:35:41Z"

"269049207;40.9893542;-3.6382768;ManoloL;370728;8;14490751;2013-01-01T19:16:33Z"

"269358089;40.5024621;-3.6582332;mor;220932;2;40352161;2016-06-28T20:16:17Z"

"270176656;40.4756971;-3.6641206;robertoge;491515;5;26398446;2014-10-28T20:30:38Z"

"272435023;40.5007046;-3.7031222;MrPart;2267575;2;36915897;2016-01-31T12:58:06Z"

"274239291;40.4002995;-3.8968542;Nikohahaha;7190892;3;54800705;2017-12-20T23:51:45Z"

"276909922;40.7369586;-3.6368304;eSe;13091;1;421422;2008-07-07T13:14:16Z"

"279878638;40.4488779;-3.8518497;robertoge;491515;3;47022869;2017-03-20T20:21:23Z"

"280904842;40.8171289;-3.781219;chillfmm;532668;17;9656633;2011-10-25T22:29:02Z"

"282523540;40.4501355;-3.986095;sergionaranja;33103;2;782773;2009-01-13T09:52:40Z"

"283432717;40.7797384;-4.0491105;jamesks;2500;2;97483;2008-10-06T14:05:35Z"

"283466145;40.5976985;-4.1312316;jrl2003;1326584;9;16064336;2013-05-10T13:24:47Z"

"283514983;40.3848263;-3.7542971;ivansanchez;5265;1;74467;2008-08-05T02:35:42Z"

"285887608;40.4597642;-3.6632998;polkillas;42055;2;32547310;2015-07-10T15:58:01Z"

"285905082;40.6262969;-4.2377356;rafaerti;468314;6;13739255;2012-11-03T20:45:56Z"

"286130806;40.4945001;-3.8732845;robertoge;491515;2;10629840;2012-02-08T23:25:34Z"

"286534254;40.6063383;-3.9418787;robertoge;491515;2;14273108;2012-12-14T16:20:53Z"

"286971130;40.530072;-3.6344165;CarlosMG;2163609;4;28785754;2015-02-11T23:11:38Z"

"287061524;40.6338319;-4.0110833;robertoge;491515;5;19241209;2013-12-02T21:04:16Z"

"287329905;40.6180409;-4.0310184;robertoge;491515;17;18167705;2013-10-03T19:29:15Z"

"288400459;40.0335108;-3.6052929;robertoge;491515;2;17571585;2013-08-29T13:13:42Z"

"289456743;40.6468908;-3.1416409;carlosz22;718437;5;44209987;2016-12-06T13:47:00Z"

"290995122;40.4545178;-3.9900586;sergionaranja;33103;1;404068;2008-08-25T18:25:24Z"

"292262792;40.6414605;-4.1607378;ivansanchez;5265;1;462345;2008-08-30T13:44:54Z"

"293447943;40.4260351;-3.9656051;robertoge;491515;2;20363981;2014-02-04T01:27:12Z"

"293777747;40.6294874;-4.1340301;jamesks;2500;2;688115;2008-12-31T09:13:44Z"

"294819664;40.439873;-3.7941213;sergionaranja;33103;2;10324124;2012-01-07T18:32:17Z"

"296140850;40.3986858;-3.8863675;carlosz22;718437;2;44883362;2017-01-03T21:29:44Z"

"297605499;40.4501353;-3.6755271;xavi5;2201799;3;29369791;2015-03-09T19:44:14Z"

"298240993;40.6723304;-4.0909388;Davpalnan;2107780;7;25046298;2014-08-27T08:41:30Z"

"298508462;40.7324447;-3.7890897;ivansanchez;5265;1;669146;2008-09-20T20:05:53Z"

"299100626;40.6158691;-4.0084694;robertoge;491515;4;12187825;2012-07-11T16:39:40Z"

"299396327;40.6194138;-3.2267856;Mariano Mu\xc3\xb1oz;14794;1;690803;2008-09-24T06:56:51Z"

"300022778;40.4917554;-3.6618304;Luiyo;316694;2;31580204;2015-05-30T09:18:02Z"

"301321802;40.5338055;-3.6905398;chillfmm;532668;3;14337532;2012-12-19T22:27:39Z"

"301793442;40.411576;-3.7800443;Totopeich;2418972;3;42919430;2016-10-15T14:42:53Z"

"301869708;40.6481793;-4.2340936;rafaerti;468314;3;13753667;2012-11-04T21:23:11Z"

"302042063;40.6709888;-4.0538523;dardhal;381188;2;6865415;2011-01-04T20:35:55Z"

"302255907;40.5675415;-3.5202694;sergionaranja;33103;5;8950786;2011-08-07T19:18:50Z"

"302413263;40.7238675;-3.9959983;jamesks;2500;1;80906;2008-10-05T22:10:12Z"

"302677832;40.6734093;-3.9678017;robertoge;491515;4;11840928;2012-06-09T02:08:44Z"

"302803934;40.4977444;-3.6863741;kresp0_imports;4647806;4;42600562;2016-10-03T09:33:56Z"

"303095538;40.6389438;-4.0010643;robertoge;491515;4;14980516;2013-02-10T13:14:52Z"

"303187918;40.3045162;-3.7237771;mor;220932;14;6887083;2011-01-06T21:03:57Z"

"303571170;40.7848139;-4.0149174;sergionaranja;33103;2;6279598;2010-11-03T21:12:42Z"

"303957130;40.5850728;-3.9209713;robertoge;491515;6;10202400;2011-12-25T19:58:04Z"

"304088740;40.5463879;-3.892579;robertoge;491515;4;25237023;2014-09-04T21:32:19Z"

"304175634;40.4146846;-3.6167829;dardhal;381188;2;7375072;2011-02-23T18:35:25Z"

"304762809;40.593493;-4.0574776;sergionaranja;33103;2;12689095;2012-08-11T09:49:14Z"

"305183483;40.3679507;-3.883656;robertoge;491515;4;11811888;2012-06-06T02:36:49Z"

"305365770;40.6227219;-3.9913704;jamesks;2500;1;410858;2008-10-18T11:30:23Z"

"305431089;40.5517053;-4.0267489;robertoge;491515;3;12080492;2012-07-01T19:59:51Z"

"305631927;40.4994042;-3.5625491;Raul Gonzalez;1947048;3;22887578;2014-06-12T11:59:37Z"

"305752119;40.3989404;-3.7526132;ivansanchez;5265;1;445976;2008-10-19T20:07:24Z"

"305793993;40.7485804;-3.7849365;jamesks;2500;2;812858;2009-03-15T16:04:44Z"

"305841373;40.5279651;-3.5682678;jamesks;2500;2;768349;2008-11-19T17:58:07Z"

"305950548;40.4696719;-3.9545446;robertoge;491515;4;12608979;2012-08-04T12:43:15Z"

"305965172;40.4058012;-3.9934459;robertoge;491515;5;21405610;2014-03-30T18:24:45Z"

"306037136;40.375723;-3.7057217;jamesks;2500;1;478353;2008-10-20T23:20:12Z"

"306101858;40.3834449;-3.6484912;robertoge;491515;21;20454729;2014-02-08T21:05:36Z"

"306178630;40.3727127;-3.7987204;Serfuen;777223;27;19808040;2014-01-04T16:48:15Z"

"306218359;40.4141097;-3.6575628;Iv\xc3\xa1n_;1773299;6;32966641;2015-07-29T21:53:29Z"

"306398616;40.3568505;-3.8297682;Polyglot;15188;26;50738670;2017-08-01T05:31:14Z"

"306497128;40.3836222;-3.7594785;dardhal;381188;4;7872309;2011-04-15T18:37:47Z"

"306547599;40.4428528;-3.6880792;mor;220932;5;39654157;2016-05-30T02:26:28Z"

"306596200;40.1902113;-3.6913868;Pluvium;2132426;20;28273256;2015-01-20T11:01:19Z"

"306633873;40.4221165;-3.5416562;carlosz22;718437;5;24712985;2014-08-12T23:07:01Z"

"307430569;40.2407706;-3.7017243;Serfuen;777223;13;20911440;2014-03-04T14:43:45Z"

"307643788;40.3972794;-3.6550882;jamesks;2500;6;327276;2009-02-10T11:08:04Z"

"307728867;40.4240185;-3.8897962;sergionaranja;33103;3;581360;2008-10-26T16:14:07Z"

"307831496;40.403456;-3.8595778;sergionaranja;33103;6;600911;2008-10-27T11:23:12Z"

"307986852;40.3258325;-3.7663833;Cuenqui;3649461;4;41096059;2016-07-28T21:46:52Z"

"308003280;40.4120134;-3.6416495;Maruku;567846;3;10410245;2012-01-16T18:04:32Z"

"308035251;40.2736622;-4.2419532;rafaerti;468314;9;12608020;2012-08-04T11:05:16Z"

"308216942;40.2992978;-3.8295451;Serfuen;777223;2;19666430;2013-12-27T18:28:16Z"

"308249250;40.3057231;-3.7285439;mor;220932;6;6887083;2011-01-06T21:03:49Z"

"308495978;40.3471778;-3.817103;Sercontr;1725553;12;50451399;2017-07-21T08:15:28Z"

"308529274;40.1008682;-3.7603776;Serfuen;777223;3;21815688;2014-04-20T13:20:20Z"

"308626185;40.3732356;-3.671235;FrViPofm;107257;6;9098431;2011-08-22T21:22:47Z"

"308753507;40.2852001;-3.896662;Serfuen;777223;4;21347012;2014-03-27T15:40:00Z"

"308978410;40.4450316;-4.1775573;rafaerti;468314;5;12679502;2012-08-10T12:21:23Z"

"309021413;40.527763;-4.067694;dardhal;381188;2;6845119;2011-01-02T23:43:18Z"

"309296928;40.3584241;-3.8992537;dardhal;381188;6;7523244;2011-03-11T13:17:19Z"

"309439089;40.4446074;-3.8061883;robertoge;491515;6;47369900;2017-04-01T23:33:40Z"

"309658389;40.5632118;-3.8807573;dardhal;381188;3;7536529;2011-03-12T18:32:17Z"

"309685122;40.3921716;-3.9210421;sergionaranja;33103;2;6788339;2010-12-28T13:45:52Z"

"309761973;40.6142367;-3.9481083;dardhal;381188;7;16394245;2013-06-02T17:19:56Z"

"309845070;40.6057053;-3.8054741;Raul Gonzalez;1947048;2;21516057;2014-04-05T15:41:07Z"

"309894098;40.3571749;-3.8279767;mor;220932;3;9048036;2011-08-17T13:28:53Z"

"310028661;40.2935913;-3.7023577;vimagode;173225;5;7010341;2011-01-18T13:18:52Z"

"310086242;40.5162402;-3.9473618;jamesks;2500;1;686438;2008-11-05T16:33:57Z"

"310197498;40.7462744;-3.6051647;ManoloL;370728;6;6827773;2011-01-01T13:30:17Z"

"310204205;40.6141401;-3.4733819;ManoloL;370728;2;14725825;2013-01-20T20:09:54Z"

"310220303;40.6773817;-3.3363789;Pelanas;436572;2;16009535;2013-05-07T10:58:24Z"

"310357023;40.7934005;-3.5012622;jamesks;2500;1;704914;2008-11-07T09:54:37Z"

"310387584;40.6483121;-3.6154574;jamesks;2500;5;835024;2009-03-20T09:20:10Z"

"310392576;40.5241128;-3.6467604;gpesquero;3584;12;14974077;2013-02-09T23:24:00Z"

"310473576;40.7911391;-3.6131514;jamesks;2500;3;705827;2008-11-07T22:26:11Z"

"310538268;40.7494184;-3.5775688;polkillas;42055;5;26718129;2014-11-11T18:09:53Z"

"310561717;40.5459448;-3.4644951;carlospsa;1222737;6;15195136;2013-02-28T10:42:52Z"

"310701078;40.8002635;-3.7751891;jamesks;2500;4;818542;2009-03-16T11:33:39Z"

"310996837;40.9216007;-3.6864595;nyuriks;339581;13;51896822;2017-09-10T04:09:15Z"

"311084998;40.8091034;-3.773461;chillfmm;532668;4;9716005;2011-11-01T19:50:42Z"

"311122277;40.4300931;-3.3012838;carlosz22;718437;2;14829688;2013-01-29T00:25:04Z"

"311262023;40.3053868;-3.4458115;carlosz22;718437;5;14158134;2012-12-04T23:43:12Z"

"311280601;40.1841421;-3.4546627;robertoge;491515;12;17364216;2013-08-15T20:08:35Z"

"311294775;40.4398112;-3.4636153;gpesquero;3584;4;37987660;2016-03-21T22:15:39Z"

"311308135;40.3150185;-3.5369098;jamesks;2500;1;733437;2008-11-11T14:33:25Z"

"311332393;40.7116313;-4.125114;JavierSp;3196761;6;43267864;2016-10-29T15:31:36Z"

"311422811;40.4556616;-3.3676683;jamesks;2500;2;736944;2008-11-12T00:17:04Z"

"311518765;40.2418138;-3.4795284;dvidrie;8076;4;45338579;2017-01-20T21:29:54Z"

"311551371;40.661882;-3.7266226;jamesks;2500;2;738705;2008-11-12T16:26:02Z"

"311560731;40.6877693;-3.6630666;jamesks;2500;5;835024;2009-03-20T11:09:32Z"

"311758347;40.2487636;-3.8290743;scambelo;2295186;8;33307426;2015-08-13T08:54:57Z"

"311939837;40.6697887;-3.6635809;dardhal;381188;5;7188595;2011-02-05T00:00:39Z"

"311944816;40.66826;-3.657199;jamesks;2500;2;745872;2008-11-14T10:08:36Z"

"311954593;40.6077877;-3.7187891;ManoloL;370728;5;6924055;2011-01-10T08:56:05Z"

"311976760;40.5380046;-3.5990785;jamesks;2500;2;746210;2008-11-14T13:56:00Z"

"312045102;40.71956;-4.2482399;jaiser;73791;1;749015;2008-11-14T20:07:25Z"

"312068541;40.713962;-4.1849133;rafaerti;468314;2;13905454;2012-11-17T13:31:01Z"

"312592472;40.4284585;-3.7878721;sergionaranja;33103;4;259583;2009-02-08T09:47:55Z"

"312721636;40.4033063;-3.1410163;jamesks;2500;5;285971;2009-04-07T00:11:37Z"

"312756293;40.1928729;-3.5543537;JavierSp;3196761;3;39295379;2016-05-13T15:47:07Z"

"312794384;40.2725018;-3.7171664;user_175769;175769;6;4845841;2010-05-29T19:43:59Z"

"312813020;40.1600431;-3.6225993;sanchi;170106;7;8919678;2011-08-04T13:21:40Z"

"312979437;40.1995662;-3.7985521;R2ree2;366900;3;13624758;2012-10-25T09:07:11Z"

"313007762;40.1717061;-3.5964265;Serfuen;777223;4;20695938;2014-02-21T15:41:45Z"

"313013185;40.1278038;-3.7934859;R2ree2;366900;2;13771634;2012-11-06T11:00:49Z"

"313134340;40.2002789;-3.4556198;jamesks;2500;1;767392;2008-11-19T10:31:44Z"

"313139614;40.3974579;-3.4935631;sergionaranja;33103;3;9039801;2011-08-16T18:50:02Z"

"313152419;40.4257164;-3.6143225;carlosz22;718437;4;24443962;2014-07-30T14:16:06Z"

"313190563;40.2902344;-3.5401994;carlosz22;718437;5;41579435;2016-08-20T16:59:08Z"

"313324751;40.3180929;-3.7211612;Antonio Garz\xc3\xb3n;648006;3;20978403;2014-03-07T21:49:00Z"

"313485692;40.2353664;-3.5776609;JavierSp;3196761;22;44072458;2016-11-30T23:20:40Z"

"313517024;40.3250153;-3.7663796;mor;220932;7;8712309;2011-07-13T12:44:54Z"

"314247098;40.3243155;-3.7780282;Cuenqui;3649461;5;39216037;2016-05-10T13:00:19Z"

"315055604;40.3552971;-3.7733713;CarlosMG;2163609;8;28798092;2015-02-12T15:36:46Z"

"315064508;40.1719959;-3.8903414;jamesks;2500;6;799314;2009-03-13T14:30:11Z"

"315107750;40.329395;-3.7254892;sergionaranja;33103;16;9421359;2011-09-28T17:42:16Z"

"315266310;40.2916371;-3.8899836;jamesks;2500;1;804261;2008-11-28T12:36:21Z"

"315278525;40.4014694;-3.694389;mor;220932;9;6033138;2010-10-13T20:11:41Z"

"315326292;40.4301724;-3.8112367;sergionaranja;33103;3;9454671;2011-10-02T20:05:05Z"

"315742726;40.4296659;-3.8194169;sergionaranja;33103;1;813509;2008-11-30T10:53:20Z"

